x,f(x),D^0,D^0.25,D^0.5,D^0.75,D^1,D^1.25,D^1.5,D^1.75,D^2
0.0,0.0,0.0,0.379652552400751,0.7045667033126543,0.9225042827076179,0.9999833334166665,0.9257646178533864,0.7116272181098616,0.3901986048198973,0.009999750002487318
0.7853981633974483,0.7071067811865476,0.7071067811865476,0.9401901381693929,1.0159876981473888,0.933339844443857,0.7106305005757152,0.38386309783517103,0.002354097261454182,-0.37754989874862066,-0.6999946428609682
1.5707963267948966,1.0,1.0,0.9499770922078383,0.732256878611599,0.39743758360806597,0.004999958333473664,-0.382900218800389,-0.7082980218360958,-0.9241347921046091,-0.999941667527704
2.356194490192345,0.7071067811865476,0.7071067811865476,0.4032803495746879,0.01957991072613339,-0.37127822350854606,-0.7035594916891874,-0.9253657802984162,-1.004038765943427,-0.9293740576973161,-0.7141364249330096
3.141592653589793,1.2246467991473532e-16,1.2246467991473532e-16,-0.3796525524007507,-0.704566703312653,-0.9225042827076125,-0.9999833334166451,-0.9257646178533054,-0.7116272181095511,-0.39019860481872337,-0.00999974999808112
3.9269908169872414,-0.7071067811865475,-0.7071067811865475,-0.9401901381693928,-1.015987698147387,-0.93333984444385,-0.710630500575693,-0.3838630978350657,-0.0023540972612321374,0.37754989875072714,0.6999946428654091
4.71238898038469,-1.0,-1.0,-0.9499770922078383,-0.732256878611599,-0.39743758360806597,-0.004999958333473664,0.382900218800389,0.7082980218360958,0.9241347921046091,0.999941667527704
5.497787143782138,-0.7071067811865477,-0.7071067811865477,-0.4032803495746882,-0.01957991072613339,0.37127822350853906,0.7035594916891874,0.9253657802984514,1.0040387659432048,0.9293740576980183,0.7141364249374504
6.283185307179586,-2.4492935982947064e-16,-2.4492935982947064e-16,0.3796525524007505,0.7045667033126525,0.9225042827076116,0.9999833334166451,0.9257646178533209,0.7116272181096915,0.3901986048195682,0.009999750002487318
